dataset,pct_nulls,avg_over_sim_IPM_fixed(%),avg_over_sim_IPM_retrained(%),avg_over_time_IPM_fixed(%),avg_over_time_IPM_retrained(%),avg_frac_time_IPM_fixed,avg_frac_time_IPM_retrained
australian,5,3.06803050268532,3.245224593027097,98.51173615764323,98.81079101014562,95.37120852526266,163.93732307686744
australian,10,2.5826816548515388,2.491630260278215,97.71959465532044,98.1689608559992,62.84688503851048,109.47623212334352
australian,20,2.1949502367773626,1.8672619673419166,96.30545072635182,97.13608735342002,39.3622749088416,74.31167156388496
australian,40,-0.2957447148698258,0.24201167722124992,93.69745227903483,95.52062027470244,21.75197448881335,46.23896211312665
