dataset,seed,pct_nulls,start_index,end_index,avg_semantic_sim_SENTI,total_time_SENTI,avg_semantic_sim_IPM_70_30_fixed,total_time_IPM_70_30_fixed,avg_semantic_sim_IPM_70_30_Retraining,total_time_IPM_70_30_Retraining,Over_IPM_fixed,Over_IPM_retrained,OverTime_IPM_fixed,OverTime_IPM_retrained,FracTime_IPM_fixed,FracTime_IPM_retrained
australian,94,5,0,229,0.917695528931088,2.89646983146668,0.8804957270622253,19.68916465899999,0.893942654132843,17.373202363999958,4.22487023224744,2.6570915582147836,85.28901615872925,83.32794512617532,6.797641889827667,5.99806087232841
australian,94,5,414,436,0.930417630407545,0.207375526428223,0.9690271019935608,18.88915983400001,0.9690271019935608,30.637278627999763,-3.9843541534168936,-3.9843541534168936,98.90214531376375,99.323126805921,91.086736025902,147.73815963574643
australian,94,5,437,459,0.925489432281918,0.2349534034729,0.8622326850891113,18.888330177000014,0.8622326850891113,31.32708830000001,7.336389386151508,7.336389386151508,98.75609224705846,99.2499992299862,80.3918134311199,133.33319644213344
australian,94,5,460,482,0.930086738533444,0.209064960479736,0.852600634098053,18.88526186599997,0.8310274481773376,33.78983712400009,9.088206287503159,11.920098496550208,98.89297293326852,99.38127857878533,90.332028010167,161.62362667786803
australian,94,5,483,505,0.921931412484911,0.214164257049561,0.8834070563316345,18.8888827,0.9045931696891784,34.3887299810001,4.360883907046157,1.9166895546746259,98.86618885589479,99.37722545389758,88.19810999381103,160.57175205030595
australian,94,5,506,528,0.92265416516198,0.208114385604858,0.9526781439781188,18.886099829000063,0.9314920902252196,35.7647688560005,-3.1515343356956897,-0.9487922824017533,98.8980552496853,99.41810224905188,90.74865139240622,171.8514976850579
australian,94,5,529,551,0.92757836315367,0.203587770462036,0.8405834436416626,18.885352865000005,0.8617694973945618,37.59965567899985,10.349349629718978,7.636481211979778,98.92198058507373,99.4585382052428,92.76270780970927,184.6852372009803
australian,94,5,552,574,0.93455488814248,0.197510480880737,0.9480960965156556,18.887345274000054,0.9053367972373962,38.91416643600064,-1.4282527291211167,3.2273172806232715,98.95427081987734,99.49244581351738,95.62705325701081,197.02329852307042
australian,94,5,575,597,0.930990676085154,0.200342178344727,0.9098888039588928,18.88787844299997,0.9098888039588928,40.95499619000066,2.3191704342824817,2.3191704342824817,98.93930819732178,99.51082359423185,94.27809260663905,204.425231513305
australian,94,5,598,620,0.926644331879086,0.23305606842041,0.9332205653190612,18.887477073999964,0.9332205653190612,41.82527767900115,-0.7046815816501846,-0.7046815816501846,98.76608152847885,99.44278656029721,81.04263150929343,179.46444373871657
australian,94,5,621,643,0.937295840846168,0.198448657989502,0.9743412137031556,18.888149628,0.9743412137031556,44.6202284029996,-3.802094413741377,-3.802094413741377,98.94934833799009,99.55524956932726,95.17902423406254,224.84520104620725
australian,94,5,230,252,0.921496695942349,0.197228670120239,0.974529266357422,18.887333632,0.9321570992469788,17.72318664899987,-5.441865344208412,-1.1436273256129856,98.95576223747071,98.88717151138636,95.76363122301376,89.86110710068196
australian,94,5,644,666,0.930754833751255,0.204540729522705,0.8767613172531128,18.892351955,0.8767613172531128,44.94355594000035,6.158291365693862,6.158291365693862,98.91733580863884,99.54489420063743,92.36474319361835,219.7291270294966
australian,94,5,667,689,0.932482348548042,0.206377029418945,0.8692752718925476,18.89092991199998,0.9120345711708068,46.42703657499988,7.271238317625528,2.2419958654621834,98.9075337721313,99.55548093386155,91.53601040381012,224.96222910909856
australian,94,5,253,275,0.934926715162065,0.201854228973389,0.8737866878509521,18.889137265000038,0.8949726819992065,19.7209483490002,6.997134216073338,4.464274046176298,98.93137401596734,98.97644765656707,93.57811010979732,97.69896052859049
australian,94,5,276,298,0.92523150311576,0.207361936569214,0.9276843667030334,18.88789180399998,0.9276843667030334,20.76017681399992,-0.26440712760859536,-0.26440712760859536,98.90214355990064,99.00115524820879,91.08659051173315,100.11565843507887
australian,94,5,299,321,0.931044114960564,0.204545974731445,0.8526649475097656,18.88845474100005,0.8950369954109192,22.844292367999454,9.192258656780393,4.022975556794017,98.91708465548825,99.10460796317781,92.34332167034482,111.68292310808101
australian,94,5,322,344,0.926918036407895,0.208522081375122,0.9478409886360168,18.886221362000036,0.883895754814148,24.06919971000002,-2.207432731752908,4.867347915116208,98.89590364648231,99.13365594250112,90.57180533329014,115.42758230338492
australian,94,5,345,367,0.935001830259959,0.20416784286499,0.8277172446250916,18.892960772000052,0.8489033579826355,25.02948628299987,12.961501808925243,10.142317316535417,98.91934437736423,99.18429071792951,92.53641762034677,122.59269594943562
australian,94,5,368,390,0.925222390227848,0.205060958862305,0.9531551003456116,18.88776229200001,0.9531551003456116,27.13733413200009,-2.930552447092317,-2.930552447092317,98.91431840526096,99.2443584993837,92.10803654089429,132.3378876338053
australian,94,5,391,413,0.922945539156596,0.209737062454224,0.9576279520988464,18.886701033000083,0.9360546469688416,28.11747646400022,-3.6217001463080165,-1.4004639424306886,98.8894986896454,99.25406868314532,90.04942098453479,134.06060013898104
australian,94,10,0,229,0.912818096974046,3.03362011909485,0.8882378935813904,17.83576717500003,0.8836153745651245,15.448296384999594,2.767299568086186,3.3049133423344723,82.99136735005712,80.36275299559557,5.879367381147821,5.092363505819887
australian,94,10,414,436,0.926529728704029,0.362975358963013,0.8884939551353455,18.819081108000063,0.8884939551353455,31.50054650399852,4.280926544164227,4.280926544164227,98.07123760783033,98.84771726447052,51.84671808511861,86.78425608281694
australian,94,10,437,459,0.928616904550128,0.364705085754395,0.8623730540275574,18.58468711699996,0.8729660511016846,31.357797965000827,7.681577040607975,6.3749161125122775,98.03760438118547,98.83695568750889,50.95812436658898,85.98124673840785
australian,94,10,460,482,0.930156224303775,0.392280340194702,0.8495180606842041,18.20153829200009,0.8495180606842041,33.69973803199946,9.49222475089284,9.49222475089284,97.84479567659885,98.83595433346629,46.399313009074206,85.90728257060535
australian,94,10,483,505,0.925627410411835,0.357359409332275,0.8665153980255127,18.763967003000147,0.8665153980255127,35.10484171099915,6.821807497133701,6.821807497133701,98.09550182392061,98.98202244501132,52.507270028402395,98.23399298927778
australian,94,10,506,528,0.925561113489999,0.365487098693848,0.9506433606147766,18.70191823799999,0.918670654296875,35.97104747399999,-2.6384497240434106,0.7500467290312869,98.04572400519203,98.98394090703636,51.16984513225114,98.41947254103026
australian,94,10,529,551,0.930155694484711,0.366584777832031,0.896837055683136,18.874288790000065,0.8648644685745239,38.40656554000179,3.7151273567967893,7.5493014550361375,98.05775580785723,99.04551533656343,51.48683178178298,104.7685770454977
australian,94,10,552,574,0.930741975704829,0.370196342468262,0.9526363015174866,18.539216334000145,0.9420433044433594,39.78158117299881,-2.2982880011796096,-1.1996612772709219,98.00317156993665,99.06942778151934,50.079415183821176,107.46076232886986
australian,94,10,575,597,0.933145725064807,0.356751203536987,0.886201024055481,19.16268906900009,0.8967940211296082,41.91217125700041,5.297297084412648,4.053517650509083,98.13830302076909,99.1488124026087,53.71443425842109,117.48291481980961
australian,94,10,598,620,0.928468217452367,0.375251054763794,0.8977267146110535,18.975535133999955,0.9296993613243104,42.288319799999954,3.4243720656828702,-0.13242386981849152,98.02244810428863,99.11263664165773,50.56757307702791,112.69340688893949
australian,94,10,621,643,0.935113612148497,0.369189500808716,0.9061697125434875,18.325295822000072,0.8849835991859436,44.56703464299699,3.1940925860088702,5.6645132190772465,97.98535584694086,99.17160855828507,49.63655732857569,120.71587774130121
australian,94,10,230,252,0.920005877812704,0.372267723083496,0.9427257180213928,18.768871270999995,0.9215396046638488,18.049542403000487,-2.410015954202833,-0.16643092096993303,98.01656840356355,97.93752265419421,50.41767015291391,48.48538104108519
australian,94,10,644,666,0.933005938927332,0.416863679885864,0.884996235370636,18.89765507300004,0.8957828879356384,45.42565506000028,5.424848336963777,4.155365266853367,97.79409837741478,99.08231663509255,45.33293732419711,108.97004764828083
australian,94,10,667,689,0.936200078990724,0.437832355499268,0.9142953157424928,18.918705517000063,0.9142953157424928,46.99101150300157,2.3958083204705587,2.3958083204705587,97.68571715910564,99.06826360724051,43.209930192177616,107.32649360602161
australian,94,10,253,275,0.930313477913539,0.364097118377686,0.9105694890022278,18.5897988130001,0.9105694890022278,21.041711667000527,2.1683121551707223,2.1683121551707223,98.04141442282275,98.26964115781182,51.0572533389745,57.791480912445714
australian,94,10,276,298,0.929422537485758,0.350172996520996,0.9271036982536316,18.97758522600012,0.8953245878219604,21.165400962999684,0.2501164903661096,3.808445576899321,98.15480740910469,98.34554045475845,54.194884855612344,60.44269881824148
australian,94,10,299,321,0.930389152632819,0.368111610412598,0.87404465675354,18.721330591999987,0.8952307105064392,22.4546676390014,6.44640928171325,3.9273051866697397,98.03373158438909,98.36064547322346,50.857756350081374,60.99961806103611
australian,94,10,322,344,0.927781797117657,0.380880832672119,0.9193647503852844,18.804080911000057,0.89817875623703,24.65567347499928,0.9155285460797955,3.2958963541567736,97.97447780364894,98.45520004530263,49.369984777332014,64.73330070726898
australian,94,10,345,367,0.931546433104409,0.365356922149658,0.8498684167861938,18.58503013100008,0.8604614734649658,25.38063888099896,9.610666157836919,8.26126001355916,98.0341332805254,98.5604896556675,50.86814838939129,69.46806627247234
australian,94,10,368,390,0.925832493437661,0.365595102310181,0.9125626683235168,19.216562386000103,0.9551284909248352,27.98026899199931,1.454127543757889,-3.067231033890249,98.09749998482283,98.69338246028042,52.562417451906235,76.5334896862488
australian,94,10,391,413,0.924255414141549,0.366143703460693,0.9371640086174012,18.73056675800015,0.9477570652961732,28.642334792001293,-1.3774103953155756,-2.479712577745856,98.04520755729772,98.72166949335798,51.15632627562296,78.22703086597298
australian,94,20,0,229,0.906948706090162,4.72723960876465,0.887613832950592,17.213511998999877,0.887613832950592,15.2250513900035,2.1782978612779456,2.1782978612779456,72.53762271732052,68.95091196954203,3.641345356618852,3.2207065116342175
australian,94,20,414,436,0.921675713525878,0.472853899002075,0.8940601348876953,16.9133353040001,0.8940601348876953,31.27455517899853,3.088783132205251,3.088783132205251,97.2042539776868,98.48805555731899,35.76862819508205,66.13999640269708
australian,94,20,437,459,0.920555078321033,0.481712579727173,0.8860357999801636,17.15361820499976,0.8860357999801636,31.132982181001356,3.8959236569946993,3.8959236569946993,97.19177275621787,98.45272586825577,35.60965382036532,64.62978857358075
australian,94,20,460,482,0.923402556114726,0.493101596832275,0.8960400819778442,17.219146693999903,0.8960400819778442,33.18018599599509,3.053710954144385,3.053710954144385,97.13631804412178,98.51386729148597,34.92007895455442,67.28874173019783
australian,94,20,483,505,0.913720066348712,0.448304653167725,0.8726591467857361,17.132164676999935,0.8726591467857361,35.035222155001065,4.7052643307774265,4.7052643307774265,97.38325738971224,98.72041726698818,38.21545138098365,78.15047626082364
australian,94,20,506,528,0.919549142320951,0.445245504379272,0.9399284720420836,17.511151168999902,0.9399284720420836,36.276593951,-2.1681787845894944,-2.1681787845894944,97.4573601696301,98.77263696536482,39.329203769081595,81.47548620748933
australian,94,20,529,551,0.920679964952999,0.469377040863037,0.8864560723304749,17.181950050999774,0.9023455381393432,38.17415272100061,3.860754490919128,2.031863187517038,97.26819691903525,98.77043232814223,36.60585958658643,81.32939917728044
australian,94,20,552,574,0.923413940601879,0.451286315917969,0.9359759092330932,17.065939931999935,0.9359759092330932,39.609645690001344,-1.3421252093450804,-1.3421252093450804,97.3556316398854,98.86066560794336,37.8162140752835,87.77054453652268
australian,94,20,575,597,0.919981333944533,0.434536695480347,0.8835212588310242,17.199583909999717,0.8835212588310242,41.26240858700021,4.126677739678687,4.126677739678687,97.47356274573764,98.94689449704774,39.581430265600225,94.9572476068742
australian,94,20,598,620,0.916644738780128,0.448288679122925,0.9025656580924988,17.17019307999982,0.90786212682724,42.84684005800136,1.5598954559587634,0.9673949042880668,97.3891459633899,98.95374156293421,38.30164329287376,95.57867966202276
australian,94,20,621,643,0.923195623689228,0.436138153076172,0.9199714660644532,17.285249778999912,0.9199714660644532,44.28284658300163,0.3504627853913143,0.3504627853913143,97.47681891408916,99.01510813615224,39.63251015093152,101.53398933495181
australian,94,20,230,252,0.915813341736794,0.459807395935059,0.9121265411376952,17.294369729999687,0.9121265411376952,17.82090267699641,0.4041983686276923,0.4041983686276923,97.34128850537147,97.4198422814542,37.612204333577665,38.75732064021291
australian,94,20,644,666,0.925405816899406,0.419393301010132,0.9163541793823242,17.44509042599958,0.9163541793823242,45.35259650700118,0.9877880977400191,0.9877880977400191,97.5959236050443,99.07526066132644,41.59601592105099,108.13858113080714
australian,94,20,667,689,0.929869045813878,0.447660446166992,0.8987571001052856,17.329843513999947,0.8987571001052856,47.13788345499961,3.461663413279038,3.461663413279038,97.41682349407628,99.05031704150579,38.71202752528944,105.29829887498177
australian,94,20,253,275,0.924098112516933,0.430576801300049,0.9018598198890686,17.426713650999943,0.9018598198890686,20.34698435899918,2.465825856461788,2.465825856461788,97.52921399913322,97.88382988995806,40.472950698651495,47.25518025487005
australian,94,20,276,298,0.914369011918704,0.44627571105957,0.921537220478058,17.115690995999728,0.921537220478058,20.58703099799732,-0.7778533953989802,-0.7778533953989802,97.39259308219648,97.83224831641346,38.3522799288422,46.130744935946815
australian,94,20,299,321,0.919674628310733,0.453442096710205,0.8878185153007507,17.343124280999803,0.8878185153007507,22.58897433299626,3.588133437292747,3.588133437292747,97.38546475615716,97.99263972756899,38.2477154345107,49.81666787641219
australian,94,20,322,344,0.916480619046423,0.473772764205933,0.8837752342224121,17.3674191249998,0.8837752342224121,24.427485207000245,3.700645091371748,3.700645091371748,97.27206005223911,98.06049308722879,36.657698451932895,51.55949656148331
australian,94,20,345,367,0.91761620177163,0.445008516311646,0.8653424382209778,17.51902302599973,0.8653424382209778,25.29698249199828,6.040818205809906,6.040818205809906,97.45985540602798,98.24086324741536,39.367837656686326,56.84606376000775
australian,94,20,368,390,0.921143369542228,0.463192462921143,0.8978226184844971,16.892489605999856,0.9031192064285278,27.578701284001,2.5974786753641568,1.9957678881593535,97.25799764436957,98.32047035808081,36.469698793168284,59.54047937238604
australian,94,20,391,413,0.914494769440757,0.515665769577026,0.9226364493370056,17.318766994999862,0.9226364493370056,28.605616839002323,-0.8824364029948191,-0.8824364029948191,97.02250298923761,98.1973268659813,33.585256219751706,55.473173762272474
australian,94,40,0,229,0.885213822630293,7.63317203521729,0.8931182622909546,15.294968789999984,0.8907352089881897,13.759090054001716,-0.8850384091783924,-0.6198684302789115,50.09357560632657,44.522697320399864,2.0037500425030825,1.8025389694508624
australian,94,40,414,436,0.906787212984062,0.747562408447266,0.9061294198036194,14.994368510000186,0.8966226577758789,29.96005683999465,0.0725937339707089,1.1336491577623942,95.01437884530652,97.50480310354645,20.057681259206745,40.07699758769782
australian,94,40,437,459,0.901293552952048,0.689417600631714,0.8892086744308472,15.608693060999713,0.8911541700363159,31.2797698339964,1.359059899965102,1.137781009914248,95.58311770282477,97.79596331977348,22.6404040841102,45.37129572168555
