dataset,seed,pct_nulls,start_index,end_index,avg_semantic_sim_SENTI,total_time_SENTI,avg_semantic_sim_IPM_70_30_fixed,total_time_IPM_70_30_fixed,avg_semantic_sim_IPM_70_30_Retraining,total_time_IPM_70_30_Retraining,Over_IPM_fixed,Over_IPM_retrained,OverTime_IPM_fixed,OverTime_IPM_retrained,FracTime_IPM_fixed,FracTime_IPM_retrained
imdb,584,5,0,1509,0.892263024118212,12.0375037193298,0.8125547170639038,84.67509879999992,0.8101654648780823,76.32654749999999,9.809592557942102,10.133431107494095,85.78389173449678,84.22894246680055,7.034273947016839,6.340728881972013
imdb,584,5,2718,2868,0.893585961962503,1.23326778411865,0.7914482355117798,83.08054188100002,0.7864949107170105,145.3638964070003,12.905168255846464,13.616242112471214,98.51557566164516,99.15159966497757,67.366181903773,117.8688832051865
imdb,584,5,2869,3019,0.893306235472361,1.22627234458923,0.8026890158653259,83.19992456600002,0.8060751557350159,152.64780777999977,11.289206382044064,10.82170553412031,98.52611363413381,99.1966656040311,67.84783570559105,124.48116313928035
imdb,584,5,3020,3170,0.891073307347676,1.22293877601624,0.775023877620697,83.39564709099992,0.7707751393318176,160.81638285100007,14.973658628847367,15.607427105153448,98.53357001393395,99.23954341321722,68.19282267151897,131.49994587207735
imdb,584,5,3171,3321,0.893860125352466,1.18529009819031,0.7658115029335022,83.84445534799994,0.7624102830886841,168.5847950930006,16.720644953551005,17.241352219339298,98.58632262172769,99.29691755562152,70.73749749197506,142.23083053709323
imdb,584,5,3322,3472,0.890815864479731,1.21684980392456,0.7786162495613098,83.54127845199994,0.7742788195610046,175.04144794399872,14.41013014840585,15.05104388426895,98.5434149123972,99.30482190463034,68.65373046251415,143.84803069323632
imdb,584,5,3473,3623,0.897800331077879,1.23766541481018,0.7996918559074402,83.63001242899986,0.807938277721405,183.13373283400009,12.268284895700422,11.12239088484683,98.52007027278522,99.32417398168144,67.57077593690872,147.967076273265
imdb,584,5,3624,3774,0.888987230876135,1.16102910041809,0.7908006906509399,83.31685613400003,0.7776814103126526,190.76130951399773,12.416091865622136,14.312521694293027,98.60648954570395,99.39137076413658,71.76121262076668,164.30364186849755
imdb,584,5,3775,3925,0.887458244959513,1.20525002479553,0.7812210917472839,83.25450722099995,0.791475236415863,198.88075719600192,13.598858803801415,12.12710191392745,98.55233060043682,99.39398359007265,69.07654470708187,165.01203327479038
imdb,584,5,3926,4076,0.886700085231236,1.19303488731384,0.7717859148979187,83.53095192299998,0.7895072102546692,206.4221974499997,14.889384234035493,12.31057471219491,98.5717451317763,99.42204137827628,70.01551489501941,173.02276710010258
