dataset,pct_nulls,seed,start_index,end_index,nulls,training_time_IPM_70_30_Retraining,imputation_time_IPM_70_30_Retraining,total_time_IPM_70_30_Retraining,exact_matches_IPM_70_30_Retraining,avg_semantic_sim_IPM_70_30_Retraining
credit,10,584,0,217,210,15.504278905999854,1.2745634420002716,16.778842348000126,143,0.9299101829528809
credit,10,584,218,239,20,17.750212322000607,0.3316233420005119,18.08183566400112,18,0.9781032800674438
credit,10,584,240,261,20,19.01729238500002,0.3860471849993701,19.40333956999939,11,0.9072027206420898
credit,10,584,262,283,20,21.018374272000074,1.150929498000096,22.16930377000017,11,0.885503888130188
credit,10,584,284,305,20,22.244025988999965,0.3525233390005269,22.596549328000492,10,0.8785210847854614
credit,10,584,306,327,20,24.708996869000657,0.5381292970005234,25.24712616600118,9,0.8858162760734558
credit,10,584,328,349,20,25.421572298001138,0.9963990449991798,26.417971343000318,13,0.9046209454536438
credit,10,584,350,371,20,26.664141019998624,0.6886602510021476,27.35280127100077,11,0.8906477093696594
credit,10,584,372,393,20,28.632740275999822,0.5635361520007791,29.1962764280006,10,0.892190158367157
credit,10,584,394,415,20,29.91119461199969,1.3002650590001394,31.21145967099983,12,0.8917936682701111
credit,10,584,416,437,20,32.01341488400112,0.9075356730004387,32.92095055700156,11,0.9006177186965942
credit,10,584,438,459,20,32.97949607199871,0.9495512260000396,33.92904729799875,10,0.8750172853469849
credit,10,584,460,481,20,34.75096777699946,1.4423655800001143,36.193333356999574,13,0.9261302351951599
credit,10,584,482,503,20,36.25379969500045,1.1777603079999608,37.43156000300041,16,0.961338460445404
credit,10,584,504,525,20,37.44838335399936,0.38149227800022345,37.829875631999585,13,0.903660237789154
credit,10,584,526,547,20,39.56192186599992,0.6658868869999424,40.22780875299986,15,0.9492945671081543
credit,10,584,548,569,20,40.7438351199994,0.2255753609997555,40.96941048099916,14,0.9372724890708923
credit,10,584,570,591,20,43.0639769280001,0.48506886200038934,43.54904579000049,15,0.9406067132949829
