dataset,pct_nulls,seed,start_index,end_index,nulls,training_time_IPM_70_30_Retraining,imputation_time_IPM_70_30_Retraining,total_time_IPM_70_30_Retraining,exact_matches_IPM_70_30_Retraining,avg_semantic_sim_IPM_70_30_Retraining
australian,5,584,0,229,99,17.222501783000006,0.9806996530000021,18.203201436000008,53,0.8802676796913147
australian,5,584,230,252,9,17.703654703000012,0.16031151099997487,17.863966213999987,5,0.8663771748542786
australian,5,584,253,275,9,19.717018303000145,0.15778654900015,19.874804852000295,5,0.8866280317306519
australian,5,584,276,298,9,20.608980568999982,0.15829090599993378,20.767271474999916,4,0.8421388268470764
australian,5,584,299,321,9,22.8099024899999,0.14631766699989157,22.95622015699979,8,0.9783369898796082
australian,5,584,322,344,9,23.835161140999844,0.14307319800025198,23.978234339000096,5,0.8830316662788391
australian,5,584,345,367,9,24.991036325000096,0.15007032999972125,25.141106654999817,3,0.8423470258712769
australian,5,584,368,390,9,26.897983396999734,0.13682708600026672,27.034810483,5,0.8821566104888916
australian,5,584,391,413,9,28.288227565000284,0.13700458299979346,28.425232148000077,3,0.8372390270233154
australian,5,584,414,436,9,30.55167117200017,0.14602378799986582,30.697694960000035,4,0.8451911211013794
australian,5,584,437,459,9,31.3096564279997,0.14073629399945276,31.45039272199915,7,0.9332848787307739
australian,5,584,460,482,9,34.0803595540001,0.14208856400068726,34.222448118000784,5,0.8680890202522278
australian,5,584,483,505,9,34.33164484900021,0.1319108779994167,34.46355572699963,6,0.9139809012413025
australian,5,584,506,528,9,35.7717020340001,0.14556339399996432,35.917265428000064,4,0.8340932726860046
australian,5,584,529,551,9,37.5112385179998,0.13786639700037995,37.64910491500018,6,0.9143273234367371
australian,5,584,552,574,9,38.8264715119999,0.1427568199999314,38.96922833199983,8,0.9788140058517456
australian,5,584,575,597,9,40.84425320799983,0.16789217699943038,41.01214538499926,7,0.9276455044746399
australian,5,584,598,620,9,41.76521900599937,0.14892970400069316,41.91414871000006,5,0.8836738467216492
australian,5,584,621,643,9,44.75969105499962,0.15652112999896417,44.916212184998585,6,0.9045931696891785
australian,5,584,644,666,9,45.034488684999815,0.15234134799993626,45.18683003299975,4,0.8856905102729797
australian,5,584,667,689,9,46.29907503499953,0.13515222999922116,46.43422726499875,6,0.9103226065635681
australian,10,584,0,229,207,15.090974116998495,1.4764623479991315,16.567436464997627,126,0.8984357118606567
australian,10,584,230,252,18,17.453377394999734,0.701421357999152,18.154798752998886,10,0.8693801164627075
australian,10,584,253,275,18,19.876690757000233,0.27012480700113883,20.146815564001372,10,0.8847790956497192
australian,10,584,276,298,18,20.70219091799845,0.18117332299971167,20.883364240998162,6,0.8181661367416382
australian,10,584,299,321,18,22.340260704001594,0.6357785340005648,22.97603923800216,11,0.9262876510620117
australian,10,584,322,344,18,23.873076090999348,0.739761847999489,24.612837938998837,11,0.896470844745636
australian,10,584,345,367,18,24.963288036000904,0.6646068690001812,25.627894905001085,10,0.8781436085700989
australian,10,584,368,390,18,27.031683107999925,0.31343104500001573,27.34511415299994,14,0.9196740388870239
australian,10,584,391,413,18,28.24725912599888,0.4213801610003429,28.668639286999223,8,0.8510347008705139
australian,10,584,414,436,18,30.486153096999715,0.6103295959987918,31.096482692998507,11,0.8778308033943176
australian,10,584,437,459,18,31.265159648000918,0.20000487599918415,31.4651645240001,12,0.9192659854888916
australian,10,584,460,482,18,33.295478005000405,0.6461721330006185,33.94165013800102,9,0.870223343372345
australian,10,584,483,505,18,34.53325655599838,0.338138696000442,34.87139525199882,12,0.9038072228431702
australian,10,584,506,528,18,35.80461961000037,0.3819216630026858,36.18654127300306,10,0.8915443420410156
australian,10,584,529,551,18,37.595719108001504,0.6244502280014785,38.22016933600298,12,0.9239919781684875
australian,10,584,552,574,18,38.702373309000905,0.8554533429987714,39.557826651999676,12,0.9226492047309875
australian,10,584,575,597,18,41.196144558000924,0.9970542239980205,42.193198781998944,11,0.8844863772392273
australian,10,584,598,620,18,41.703592187999675,0.578359842998907,42.28195203099858,12,0.9244018197059631
australian,10,584,621,643,18,44.499668971000574,0.46663204499873245,44.966301015999306,11,0.9151471257209778
australian,10,584,644,666,18,44.89059534500484,1.1143092130023433,46.00490455800718,13,0.9320586323738098
australian,10,584,667,689,18,46.09966465400157,0.5973081369975262,46.6969727909991,11,0.8996217846870422
australian,20,584,0,229,414,14.397346284000378,0.5657031130003816,14.96304939700076,234,0.8896233439445496
australian,20,584,230,252,36,17.47057570800007,0.20414380499914841,17.674719512999218,21,0.885126531124115
australian,20,584,253,275,36,19.593201429996043,0.596499589000814,20.189701018996857,20,0.8857296705245972
australian,20,584,276,298,36,20.384682528998383,1.2396546680020037,21.624337197000386,17,0.8653590083122253
australian,20,584,299,321,36,22.333043307999105,0.3548517540002649,22.68789506199937,26,0.9356539249420166
australian,20,584,322,344,36,23.669650221001575,0.24539471499792853,23.915044935999504,15,0.8538215160369873
australian,20,584,345,367,36,25.00901678899845,0.6294184419975863,25.638435230996038,20,0.8876503109931946
australian,20,584,368,390,36,26.757341654999436,0.29220166800041625,27.049543322999853,21,0.8949447274208069
australian,20,584,391,413,36,28.240039303999765,0.6228437350018794,28.862883039001645,14,0.8486459255218506
australian,20,584,414,436,36,30.576178149999578,0.8852444960002686,31.461422645999846,23,0.9072269797325134
australian,20,584,437,459,36,31.107239597000444,0.17703784799959976,31.284277445000043,23,0.9089760184288025
australian,20,584,460,482,36,32.95758357500199,0.8550482750015362,33.81263185000353,23,0.9074141383171082
australian,20,584,483,505,36,34.32892060700033,0.4647459149982751,34.7936665219986,18,0.8608588576316833
australian,20,584,506,528,36,35.69229292900218,0.6485852840014559,36.340878213003634,19,0.8746002912521362
australian,20,584,529,551,36,37.45600851200015,0.15049167400229635,37.60650018600245,25,0.927821695804596
