dataset,pct_nulls,seed,start_index,end_index,nulls,training_time_IPM_70_30_fixed,imputation_time_IPM_70_30_fixed,total_time_IPM_70_30_fixed,exact_matches_IPM_70_30,avg_semantic_sim_IPM_70_30_fixed
contraceptive,10,94,540,588,32,22.664124901999998,1.3286142260000133,23.99273912800001,18,0.8729838132858276
contraceptive,10,94,589,637,32,22.664124901999998,1.353704467,24.017829368999998,24,0.9193546175956726
contraceptive,10,94,638,686,32,22.664124901999998,1.1409375469999077,23.805062448999905,20,0.8582907915115356
contraceptive,10,94,687,735,32,22.664124901999998,1.6489703699999723,24.31309527199997,23,0.8947684168815613
contraceptive,10,94,736,784,32,22.664124901999998,1.2495049840000547,23.913629886000052,21,0.8946835398674011
contraceptive,10,94,785,833,32,22.664124901999998,1.5693999990000407,24.233524901000038,19,0.8587419390678406
contraceptive,10,94,834,882,32,22.664124901999998,1.078325563000135,23.742450465000132,24,0.9082313776016235
contraceptive,10,94,883,931,32,22.664124901999998,1.6678860970000073,24.332010999000005,15,0.841940701007843
contraceptive,10,94,932,980,32,22.664124901999998,1.065748386999985,23.729873288999983,22,0.9034948348999023
contraceptive,10,94,981,1029,32,22.664124901999998,0.7849344289999749,23.449059330999972,17,0.8574070334434509
contraceptive,10,94,1030,1078,32,22.664124901999998,1.299312893999911,23.96343779599991,22,0.8949617147445679
contraceptive,10,94,1079,1127,32,22.664124901999998,1.5062456929999826,24.17037059499998,22,0.90538489818573
contraceptive,10,94,1128,1176,32,22.664124901999998,1.4885041790000741,24.15262908100007,21,0.9150941967964172
contraceptive,10,94,1177,1225,32,22.664124901999998,0.9177528749999624,23.58187777699996,25,0.9165002107620239
contraceptive,10,94,1226,1274,32,22.664124901999998,1.2038738379999359,23.867998739999933,20,0.8844220638275146
contraceptive,10,94,1275,1323,32,22.664124901999998,1.4017948580000734,24.06591976000007,20,0.8714116811752319
contraceptive,10,94,1324,1372,32,22.664124901999998,0.9167862130001367,23.580911115000134,15,0.8275344371795654
contraceptive,10,94,1373,1421,32,22.664124901999998,1.113666343000034,23.77779124500003,16,0.8197984099388123
contraceptive,10,94,1422,1470,32,22.664124901999998,1.276583558000027,23.940708460000025,19,0.8820439577102661
contraceptive,10,94,1471,1472,0,22.664124901999998,0.0,22.664124901999998,0,0.0
contraceptive,20,94,0,490,784,20.650315103999958,2.184068965999984,22.834384069999942,495,0.8894808888435364
contraceptive,20,94,491,539,72,20.650315103999958,0.7399949129999754,21.390310016999933,41,0.8549602627754211
contraceptive,20,94,540,588,72,20.650315103999958,0.9971037639999736,21.64741886799993,45,0.8850119113922119
contraceptive,20,94,589,637,72,20.650315103999958,0.7925732400000243,21.442888343999982,50,0.9106096625328064
contraceptive,20,94,638,686,72,20.650315103999958,0.6903147199999466,21.340629823999905,41,0.8508914709091187
contraceptive,20,94,687,735,72,20.650315103999958,1.4432351590000962,22.093550263000054,45,0.8784091472625732
contraceptive,20,94,736,784,72,20.650315103999958,1.09863996699994,21.748955070999898,46,0.8888298869132996
contraceptive,20,94,785,833,72,20.650315103999958,0.870989444000088,21.521304548000046,40,0.8501766920089722
contraceptive,20,94,834,882,72,20.650315103999958,0.9153133570000591,21.565628461000017,50,0.8870251774787903
contraceptive,20,94,883,931,72,20.650315103999958,1.3311672119999116,21.98148231599987,39,0.8635624647140503
contraceptive,20,94,932,980,72,20.650315103999958,0.9855390650000118,21.63585416899997,44,0.8711907267570496
contraceptive,20,94,981,1029,72,20.650315103999958,0.9317580249999651,21.582073128999923,43,0.869489312171936
contraceptive,20,94,1030,1078,72,20.650315103999958,0.6005570350000085,21.250872138999966,46,0.9028990268707275
contraceptive,20,94,1079,1127,72,20.650315103999958,0.7393941999999925,21.38970930399995,49,0.908011257648468
contraceptive,20,94,1128,1176,72,20.650315103999958,1.3050503040000194,21.955365407999977,47,0.90683513879776
