dataset,pct_nulls,seed,start_index,end_index,nulls,training_time_IPM_70_30_fixed,imputation_time_IPM_70_30_fixed,total_time_IPM_70_30_fixed,exact_matches_IPM_70_30,avg_semantic_sim_IPM_70_30_fixed
adultsample,5,584,0,999,450,68.65751052499999,1.7265257969999652,70.38403632199996,297,0.898464024066925
adultsample,5,584,1000,1099,45,68.65751052499999,0.5862408209999614,69.24375134599995,30,0.9034451842308044
adultsample,5,584,1100,1199,45,68.65751052499999,1.450002388999991,70.10751291399998,24,0.8685494661331177
adultsample,5,584,1200,1299,45,68.65751052499999,1.732978836000001,70.390489361,28,0.8862374424934387
adultsample,5,584,1300,1399,45,68.65751052499999,1.3955957720000072,70.053106297,26,0.8585885763168335
adultsample,5,584,1400,1499,45,68.65751052499999,0.8354396539998845,69.49295017899988,22,0.8446589112281799
adultsample,5,584,1500,1599,45,68.65751052499999,0.5669271429999583,69.22443766799995,28,0.882366955280304
adultsample,5,584,1600,1699,45,68.65751052499999,1.915574620000001,70.573085145,25,0.851067304611206
adultsample,5,584,1700,1799,45,68.65751052499999,0.5366289080000115,69.194139433,22,0.8587397336959839
adultsample,5,584,1800,1899,45,68.65751052499999,0.4465120749999585,69.10402259999995,28,0.8850764036178589
adultsample,5,584,1900,1999,45,68.65751052499999,0.31662502800003267,68.97413555300002,32,0.9067403674125671
adultsample,5,584,2000,2099,45,68.65751052499999,0.5664232009999637,69.22393372599996,30,0.8993228673934937
adultsample,5,584,2100,2199,45,68.65751052499999,1.1854509029999463,69.84296142799994,34,0.9130173921585083
adultsample,5,584,2200,2299,45,68.65751052499999,0.4032157819999611,69.06072630699995,28,0.8827667236328125
adultsample,5,584,2300,2399,45,68.65751052499999,0.9651364999999998,69.62264702499999,29,0.8886774778366089
adultsample,5,584,2400,2499,45,68.65751052499999,0.5152184469999668,69.17272897199996,27,0.8868418335914612
adultsample,5,584,2500,2599,45,68.65751052499999,1.0532281499999954,69.71073867499999,29,0.9138094186782837
adultsample,5,584,2600,2699,45,68.65751052499999,0.3197350119999953,68.97724553699999,26,0.8692530393600464
adultsample,5,584,2700,2799,45,68.65751052499999,0.5817179340000393,69.23922845900003,30,0.8925576210021973
adultsample,5,584,2800,2899,45,68.65751052499999,1.0369466020000004,69.69445712699999,28,0.8869113922119141
adultsample,5,584,2900,2999,45,68.65751052499999,1.2297772579998991,69.88728778299989,27,0.8807547688484192
adultsample,5,584,3000,3015,0,68.65751052499999,0.0,68.65751052499999,0,0.0
adultsample,10,584,0,999,900,65.59685053999999,1.992855115999987,67.58970565599998,590,0.8910202383995056
adultsample,10,584,1000,1099,90,65.59685053999999,0.6804194569999709,66.27726999699996,56,0.8829068541526794
adultsample,10,584,1100,1199,90,65.59685053999999,1.041007415000081,66.63785795500007,54,0.8769997954368591
adultsample,10,584,1200,1299,90,65.59685053999999,0.26827148700004955,65.86512202700004,58,0.8872073888778687
adultsample,10,584,1300,1399,90,65.59685053999999,0.7473358330000792,66.34418637300007,58,0.8798098564147949
adultsample,10,584,1400,1499,90,65.59685053999999,0.27749210899986565,65.87434264899986,52,0.8646882176399231
adultsample,10,584,1500,1599,90,65.59685053999999,0.5680810349999206,66.16493157499991,61,0.8900611400604248
adultsample,10,584,1600,1699,90,65.59685053999999,1.0210785020000799,66.61792904200007,57,0.8842228651046753
adultsample,10,584,1700,1799,90,65.59685053999999,1.309764604999998,66.90661514499999,50,0.8593169450759888
adultsample,10,584,1800,1899,90,65.59685053999999,0.9196005849999551,66.51645112499995,56,0.8856801390647888
adultsample,10,584,1900,1999,90,65.59685053999999,1.0184121360001086,66.6152626760001,62,0.9026920199394226
adultsample,10,584,2000,2099,90,65.59685053999999,0.49069305799986296,66.08754359799985,57,0.8869257569313049
adultsample,10,584,2100,2199,90,65.59685053999999,0.8723260630002301,66.46917660300022,68,0.903982400894165
adultsample,10,584,2200,2299,90,65.59685053999999,0.686951850000014,66.28380239,58,0.8845517039299011
adultsample,10,584,2300,2399,90,65.59685053999999,0.5658837440000752,66.16273428400007,59,0.8947762846946716
adultsample,10,584,2400,2499,90,65.59685053999999,1.1314310799999703,66.72828161999996,54,0.8835533261299133
adultsample,10,584,2500,2599,90,65.59685053999999,1.1634426360000134,66.760293176,57,0.897146463394165
adultsample,10,584,2600,2699,90,65.59685053999999,1.8053949819999389,67.40224552199993,60,0.8883233070373535
adultsample,10,584,2700,2799,90,65.59685053999999,2.971095943000023,68.56794648300001,61,0.8946597576141357
adultsample,10,584,2800,2899,90,65.59685053999999,2.2195262669998783,67.81637680699987,58,0.887732744216919
adultsample,10,584,2900,2999,90,65.59685053999999,3.0823653349997358,68.67921587499973,58,0.8937588930130005
adultsample,10,584,3000,3015,9,65.59685053999999,0.1366359249998368,65.73348646499983,6,0.9093071818351746
adultsample,20,584,0,999,1800,61.01138227999991,3.4159946779999473,64.42737695799985,1135,0.8883145451545715
adultsample,20,584,1000,1099,180,61.01138227999991,0.6088350959998934,61.6202173759998,118,0.8956729769706726
adultsample,20,584,1100,1199,180,61.01138227999991,0.6373844200003305,61.64876670000024,116,0.8883933424949646
adultsample,20,584,1200,1299,180,61.01138227999991,0.5931238680000206,61.60450614799993,109,0.8798016905784607
adultsample,20,584,1300,1399,180,61.01138227999991,1.1144869039998184,62.125869183999725,109,0.8787645101547241
adultsample,20,584,1400,1499,180,61.01138227999991,1.2448521490001667,62.256234429000074,106,0.8746146559715271
adultsample,20,584,1500,1599,180,61.01138227999991,0.8894596210000145,61.90084190099992,120,0.8993147611618042
adultsample,20,584,1600,1699,180,61.01138227999991,0.7269715049999377,61.738353784999845,114,0.8854992389678955
adultsample,20,584,1700,1799,180,61.01138227999991,0.44191650600032517,61.45329878600023,107,0.8744922280311584
adultsample,20,584,1800,1899,180,61.01138227999991,0.6671803149996549,61.67856259499956,114,0.8900003433227539
adultsample,20,584,1900,1999,180,61.01138227999991,0.5762241809997022,61.58760646099961,122,0.9028070569038391
adultsample,20,584,2000,2099,180,61.01138227999991,0.4377923639998471,61.449174643999754,113,0.8798487782478333
adultsample,20,584,2100,2199,180,61.01138227999991,0.5469044270000722,61.55828670699998,122,0.8992633819580078
adultsample,20,584,2200,2299,180,61.01138227999991,0.6241261329998906,61.6355084129998,121,0.8946532011032104
adultsample,20,584,2300,2399,180,61.01138227999991,1.5116773910001484,62.523059671000055,125,0.9018987417221069
adultsample,20,584,2400,2499,180,61.01138227999991,1.9711976810000351,62.98257996099994,116,0.8947893381118774
adultsample,20,584,2500,2599,180,61.01138227999991,2.5720133440000836,63.58339562399999,118,0.9030153155326843
adultsample,20,584,2600,2699,180,61.01138227999991,0.707085740999787,61.718468020999694,118,0.8956197500228882
adultsample,20,584,2700,2799,180,61.01138227999991,1.2963055200000326,62.30768779999994,120,0.8912868499755859
adultsample,20,584,2800,2899,180,61.01138227999991,2.3300640730001305,63.34144635300004,116,0.8873724341392517
adultsample,20,584,2900,2999,180,61.01138227999991,1.8172052350001877,62.828587515000095,116,0.8882200717926025
