dataset,pct_nulls,seed,start_index,end_index,nulls,training_time_IPM_70_30_fixed,imputation_time_IPM_70_30_fixed,total_time_IPM_70_30_fixed,exact_matches_IPM_70_30,avg_semantic_sim_IPM_70_30_fixed
imdb,5,94,0,1509,675,82.43394567099999,5.3318060690000095,87.76575174,255,0.8001347184181213
imdb,5,94,1510,1660,63,82.43394567099999,1.3430229370000006,83.77696860799999,21,0.7853204011917114
imdb,5,94,1661,1811,63,82.43394567099999,1.0103502489999983,83.44429591999999,24,0.8020380735397339
imdb,5,94,1812,1962,63,82.43394567099999,1.1589853340000786,83.59293100500007,22,0.7916131615638733
imdb,5,94,1963,2113,63,82.43394567099999,1.1463241760000074,83.580269847,19,0.771977424621582
imdb,5,94,2114,2264,63,82.43394567099999,1.2222657870000546,83.65621145800004,22,0.780750572681427
imdb,5,94,2265,2415,63,82.43394567099999,1.0531028289999824,83.48704849999997,20,0.7770975232124329
imdb,5,94,2416,2566,63,82.43394567099999,0.8755610749999505,83.30950674599994,21,0.7912425398826599
imdb,5,94,2567,2717,63,82.43394567099999,1.3924093510000546,83.82635502200004,18,0.7596727013587952
imdb,5,94,2718,2868,63,82.43394567099999,1.5435360749999631,83.97748174599995,17,0.7642084956169128
imdb,5,94,2869,3019,63,82.43394567099999,1.1778628509999862,83.61180852199998,19,0.7806241512298584
imdb,5,94,3020,3170,63,82.43394567099999,0.9497972910000669,83.38374296200006,18,0.7613967657089233
imdb,5,94,3171,3321,63,82.43394567099999,1.226575949999983,83.66052162099997,18,0.7668989896774292
imdb,5,94,3322,3472,63,82.43394567099999,0.7527228309999998,83.18666850199999,19,0.7628215551376343
imdb,5,94,3473,3623,63,82.43394567099999,0.6854274720000149,83.119373143,23,0.7920506000518799
imdb,5,94,3624,3774,63,82.43394567099999,0.9332170779999558,83.36716274899995,21,0.7868400812149048
imdb,5,94,3775,3925,63,82.43394567099999,1.3275026480000065,83.761448319,21,0.7691946029663086
imdb,5,94,3926,4076,63,82.43394567099999,1.3580611080000438,83.79200677900003,18,0.7661327123641968
imdb,5,94,4077,4227,63,82.43394567099999,1.0843574949999777,83.51830316599997,19,0.7688767313957214
imdb,5,94,4228,4378,63,82.43394567099999,1.1574618559999692,83.59140752699996,19,0.7666049599647522
imdb,5,94,4379,4528,63,82.43394567099999,1.115381331000009,83.549327002,20,0.7679888010025024
imdb,10,94,0,1509,1359,77.49891397400006,2.6779348969999432,80.176848871,500,0.8078995943069458
imdb,10,94,1510,1660,135,77.49891397400006,0.8494714619999968,78.34838543600006,46,0.8015037178993225
imdb,10,94,1661,1811,135,77.49891397400006,1.3562589580000122,78.85517293200007,47,0.802544116973877
imdb,10,94,1812,1962,135,77.49891397400006,1.8805952549998892,79.37950922899995,45,0.8003108501434326
imdb,10,94,1963,2113,135,77.49891397400006,1.535635002000106,79.03454897600017,45,0.7973613739013672
imdb,10,94,2114,2264,135,77.49891397400006,1.6268576119999807,79.12577158600004,47,0.7935184240341187
imdb,10,94,2265,2415,135,77.49891397400006,1.6362766930000134,79.13519066700007,46,0.7943206429481506
imdb,10,94,2416,2566,135,77.49891397400006,1.3627969120000216,78.86171088600008,45,0.7983437180519104
imdb,10,94,2567,2717,135,77.49891397400006,1.4375357739999686,78.93644974800003,40,0.7749090194702148
imdb,10,94,2718,2868,135,77.49891397400006,1.1459506480001096,78.64486462200017,38,0.7839384078979492
imdb,10,94,2869,3019,135,77.49891397400006,1.6114398040000424,79.1103537780001,45,0.7903056740760803
imdb,10,94,3020,3170,135,77.49891397400006,1.2065054110000233,78.70541938500008,42,0.7844208478927612
imdb,10,94,3171,3321,135,77.49891397400006,1.39013959499988,78.88905356899994,38,0.7771368026733398
imdb,10,94,3322,3472,135,77.49891397400006,1.0671828950000304,78.56609686900009,41,0.788452684879303
imdb,10,94,3473,3623,135,77.49891397400006,1.1288581740000154,78.62777214800008,48,0.8032422661781311
imdb,10,94,3624,3774,135,77.49891397400006,1.0328980130000218,78.53181198700008,40,0.7785014510154724
imdb,10,94,3775,3925,135,77.49891397400006,1.1620809920000852,78.66099496600015,45,0.787804365158081
imdb,10,94,3926,4076,135,77.49891397400006,1.6998642190000055,79.19877819300007,40,0.7831047773361206
imdb,10,94,4077,4227,135,77.49891397400006,1.660611875000086,79.15952584900015,41,0.7793342471122742
imdb,10,94,4228,4378,135,77.49891397400006,1.4256214680000312,78.92453544200009,39,0.7746938467025757
imdb,10,94,4379,4528,135,77.49891397400006,1.5728051809999783,79.07171915500004,42,0.7727714776992798
imdb,20,94,0,1509,2718,70.35066326399999,3.5448445630000833,73.89550782700007,988,0.8100977540016174
imdb,20,94,1510,1660,270,70.35066326399999,2.6912110319999556,73.04187429599995,97,0.81032395362854
imdb,20,94,1661,1811,270,70.35066326399999,1.1408256010000741,71.49148886500006,93,0.8034570217132568
imdb,20,94,1812,1962,270,70.35066326399999,2.027574781999988,72.37823804599998,90,0.8015815615653992
imdb,20,94,1963,2113,270,70.35066326399999,2.951270921999935,73.30193418599993,90,0.801799476146698
imdb,20,94,2114,2264,270,70.35066326399999,1.9620883020000974,72.31275156600009,92,0.7999371886253357
imdb,20,94,2265,2415,270,70.35066326399999,1.1801664089996393,71.53082967299963,88,0.7931745052337646
imdb,20,94,2416,2566,270,70.35066326399999,1.9041764969998667,72.25483976099986,92,0.8028770089149475
imdb,20,94,2567,2717,270,70.35066326399999,1.6422380069998326,71.99290127099982,80,0.7816939353942871
imdb,20,94,2718,2868,270,70.35066326399999,2.452018527000064,72.80268179100005,81,0.791301429271698
