file,pct_nulls,start_index,end_index,nulls,exact_matches_SENTI,avg_semantic_sim_SENTI,processing_time_SENTI,faiss_time_SENTI,imputation_time_SENTI,total_time_SENTI
adultsample_1_5_94_imputed.csv,5,0,999,450,312,0.94504659043418,8.42199230194092,0.599979400634766,7.82201290130615,8.42199230194092
adultsample_10_5_94_imputed.csv,5,1800,1899,45,28,0.944655557473501,0.762097597122192,0.0569832324981689,0.705114364624023,0.762097597122192
adultsample_11_5_94_imputed.csv,5,1900,1999,45,36,0.955642178323534,0.775931119918823,0.0585334300994873,0.717397689819336,0.775931119918823
adultsample_12_5_94_imputed.csv,5,2000,2099,45,28,0.946704879071977,0.761034727096558,0.0626418590545654,0.698392868041992,0.761034727096558
adultsample_13_5_94_imputed.csv,5,2100,2199,45,35,0.956174669000838,0.776366233825684,0.0550539493560791,0.721312284469605,0.776366233825684
adultsample_14_5_94_imputed.csv,5,2200,2299,45,33,0.949408064948188,0.773947477340698,0.0591042041778564,0.714843273162842,0.773947477340698
adultsample_15_5_94_imputed.csv,5,2300,2399,45,34,0.960990880595313,0.830016374588013,0.0607342720031738,0.769282102584839,0.830016374588013
adultsample_16_5_94_imputed.csv,5,2400,2499,45,27,0.954478183057573,0.778154134750366,0.0534150600433349,0.724739074707031,0.778154134750366
adultsample_17_5_94_imputed.csv,5,2500,2599,45,32,0.951167364915212,0.798496723175049,0.058906078338623,0.739590644836426,0.798496723175049
adultsample_18_5_94_imputed.csv,5,2600,2699,45,32,0.953871847523583,0.79104495048523,0.0553374290466308,0.735707521438599,0.79104495048523
adultsample_19_5_94_imputed.csv,5,2700,2799,45,36,0.956551498836941,0.796941995620728,0.0553188323974609,0.741623163223267,0.796941995620728
adultsample_2_5_94_imputed.csv,5,1000,1099,45,32,0.942847895622254,0.786532878875732,0.0596289634704589,0.726903915405273,0.786532878875732
adultsample_20_5_94_imputed.csv,5,2800,2899,45,29,0.954392923249139,0.775514841079712,0.0573110580444335,0.718203783035278,0.775514841079712
adultsample_21_5_94_imputed.csv,5,2900,2999,45,33,0.959624671936035,0.815953969955444,0.0573945045471191,0.758559465408325,0.815953969955444
adultsample_22_5_94_imputed.csv,5,3000,3015,0,0,,0.0398836135864257,0.0297203063964843,0.0101633071899414,0.0398836135864257
adultsample_3_5_94_imputed.csv,5,1100,1199,45,36,0.948375537660387,0.798635482788086,0.0576238632202148,0.741011619567871,0.798635482788086
adultsample_4_5_94_imputed.csv,5,1200,1299,45,28,0.945460947354635,0.85679030418396,0.0677554607391357,0.789034843444824,0.85679030418396
adultsample_5_5_94_imputed.csv,5,1300,1399,45,32,0.942232708136241,0.812922954559326,0.0650677680969238,0.747855186462402,0.812922954559326
adultsample_6_5_94_imputed.csv,5,1400,1499,45,31,0.948513152864244,0.792166233062744,0.0590815544128418,0.733084678649902,0.792166233062744
adultsample_7_5_94_imputed.csv,5,1500,1599,45,29,0.947926731904348,0.786924362182617,0.0546145439147949,0.732309818267822,0.786924362182617
