dataset,pct_nulls,seed,start_index,end_index,nulls,training_time_IPM_70_30_fixed,imputation_time_IPM_70_30_fixed,total_time_IPM_70_30_fixed,exact_matches_IPM_70_30,avg_semantic_sim_IPM_70_30_fixed
contraceptive,10,584,589,637,32,22.685776315999988,1.0082721240000865,23.694048440000074,22,0.8980173468589783
contraceptive,10,584,638,686,32,22.685776315999988,1.2067857209999602,23.892562036999948,21,0.8902126550674438
contraceptive,10,584,687,735,32,22.685776315999988,1.530238271999906,24.216014587999894,16,0.8597198724746704
contraceptive,10,584,736,784,32,22.685776315999988,1.3179247369999985,24.003701052999986,17,0.8547905683517456
contraceptive,10,584,785,833,32,22.685776315999988,0.8444639249999568,23.530240240999944,16,0.8347753882408142
contraceptive,10,584,834,882,32,22.685776315999988,0.8585950560000128,23.544371372,19,0.874507486820221
contraceptive,10,584,883,931,32,22.685776315999988,1.2386642030000417,23.92444051900003,17,0.8460144996643066
contraceptive,10,584,932,980,32,22.685776315999988,1.47897471400006,24.164751030000048,18,0.8735493421554565
contraceptive,10,584,981,1029,32,22.685776315999988,0.7623912100000325,23.44816752600002,15,0.851299524307251
contraceptive,10,584,1030,1078,32,22.685776315999988,0.9672759609999844,23.653052276999972,18,0.8763939142227173
contraceptive,10,584,1079,1127,32,22.685776315999988,0.7115095070000734,23.39728582300006,27,0.9587188959121704
contraceptive,10,584,1128,1176,32,22.685776315999988,1.3469800970000279,24.032756413000016,22,0.9174178242683411
contraceptive,10,584,1177,1225,32,22.685776315999988,1.4361175170000138,24.121893833,25,0.9408183097839355
contraceptive,10,584,1226,1274,32,22.685776315999988,1.068320594999875,23.754096910999863,17,0.8440724611282349
contraceptive,10,584,1275,1323,32,22.685776315999988,1.5523662299999614,24.23814254599995,19,0.8847638368606567
contraceptive,10,584,1324,1372,32,22.685776315999988,0.8253470379999612,23.51112335399995,19,0.8608264327049255
contraceptive,10,584,1373,1421,32,22.685776315999988,1.0401644859999806,23.72594080199997,20,0.8806560039520264
contraceptive,10,584,1422,1470,32,22.685776315999988,0.8989996709998991,23.584775986999887,22,0.90400230884552
contraceptive,10,584,1471,1472,0,22.685776315999988,0.0,22.685776315999988,0,0.0
contraceptive,20,584,0,490,784,20.680978728999946,1.2083499629999892,21.889328691999935,515,0.9012385606765747
contraceptive,20,584,491,539,72,20.680978728999946,1.177744414000074,21.85872314300002,38,0.8580529093742371
contraceptive,20,584,540,588,72,20.680978728999946,0.8872120169999675,21.568190745999914,40,0.8651974201202393
contraceptive,20,584,589,637,72,20.680978728999946,0.5562818559999982,21.237260584999945,52,0.9102614521980286
contraceptive,20,584,638,686,72,20.680978728999946,0.8190425009999558,21.500021229999902,42,0.853937566280365
contraceptive,20,584,687,735,72,20.680978728999946,0.5473672569999621,21.22834598599991,41,0.8699013590812683
contraceptive,20,584,736,784,72,20.680978728999946,0.9808338160000858,21.661812545000032,44,0.8796383738517761
contraceptive,20,584,785,833,72,20.680978728999946,1.3556360219998282,22.036614750999775,37,0.8395060300827026
contraceptive,20,584,834,882,72,20.680978728999946,1.114051307000011,21.795030035999957,45,0.8720369338989258
contraceptive,20,584,883,931,72,20.680978728999946,1.2335214879999512,21.914500216999897,42,0.8688068389892578
contraceptive,20,584,932,980,72,20.680978728999946,0.9585746069998891,21.639553335999835,41,0.8699572682380676
contraceptive,20,584,981,1029,72,20.680978728999946,0.7545159240000316,21.435494652999978,40,0.8694141507148743
contraceptive,20,584,1030,1078,72,20.680978728999946,1.609957135000002,22.290935863999948,47,0.9050622582435608
contraceptive,20,584,1079,1127,72,20.680978728999946,1.2729860190000295,21.953964747999976,52,0.9278244376182556
contraceptive,20,584,1128,1176,72,20.680978728999946,1.2149743019998596,21.895953030999806,51,0.9201681613922119
contraceptive,20,584,1177,1225,72,20.680978728999946,1.3492863049999642,22.03026503399991,57,0.9418635964393616
contraceptive,20,584,1226,1274,72,20.680978728999946,0.6952672019999682,21.376245930999914,41,0.8586710095405579
contraceptive,20,584,1275,1323,72,20.680978728999946,0.6020557789996701,21.283034507999616,46,0.8907666802406311
contraceptive,20,584,1324,1372,72,20.680978728999946,0.8593995169999289,21.540378245999875,41,0.8574269413948059
contraceptive,20,584,1373,1421,72,20.680978728999946,0.5684895459999098,21.249468274999856,45,0.869210958480835
contraceptive,20,584,1422,1470,72,20.680978728999946,0.7707296620001216,21.451708391000068,47,0.89271080493927
contraceptive,20,584,1471,1472,0,20.680978728999946,0.0,20.680978728999946,0,0.0
contraceptive,40,584,0,490,1568,16.86735347900003,3.269137687999887,20.136491166999917,969,0.8892334699630737
contraceptive,40,584,491,539,152,16.86735347900003,0.6849105350000855,17.552264014000116,83,0.8594018816947937
contraceptive,40,584,540,588,152,16.86735347900003,1.1646339599999465,18.031987438999977,80,0.8476017713546753
contraceptive,40,584,589,637,152,16.86735347900003,1.0363860470000645,17.903739526000095,82,0.8559181094169617
contraceptive,40,584,638,686,152,16.86735347900003,0.8128955060001317,17.680248985000162,85,0.8580811023712158
contraceptive,40,584,687,735,152,16.86735347900003,1.5967521000000033,18.464105579000034,80,0.8488547801971436
contraceptive,40,584,736,784,152,16.86735347900003,1.282134982999878,18.14948846199991,85,0.860066294670105
contraceptive,40,584,785,833,152,16.86735347900003,1.0315709439998955,17.898924422999926,84,0.8526458740234375
contraceptive,40,584,834,882,152,16.86735347900003,1.2414636829998926,18.108817161999923,91,0.8730663657188416
contraceptive,40,584,883,931,152,16.86735347900003,1.5590998970002374,18.426453376000268,80,0.8521863222122192
contraceptive,40,584,932,980,152,16.86735347900003,1.4401290789999166,18.307482557999947,85,0.855068027973175
contraceptive,40,584,981,1029,152,16.86735347900003,1.5983457370000451,18.465699216000075,89,0.8838440775871277
contraceptive,40,584,1030,1078,152,16.86735347900003,0.7515749570000025,17.618928436000033,94,0.8847844004631042
contraceptive,40,584,1079,1127,152,16.86735347900003,1.0777027720001797,17.94505625100021,103,0.907426118850708
contraceptive,40,584,1128,1176,152,16.86735347900003,1.2721679819998144,18.139521460999845,98,0.9084048867225647
contraceptive,40,584,1177,1225,152,16.86735347900003,1.2205768259997285,18.08793030499976,92,0.8883496522903442
contraceptive,40,584,1226,1274,152,16.86735347900003,1.3800506559998666,18.247404134999897,81,0.8427669405937195
contraceptive,40,584,1275,1323,152,16.86735347900003,1.5635450539999738,18.430898533000004,86,0.8580881357192993
contraceptive,40,584,1324,1372,152,16.86735347900003,1.1933178680002356,18.060671347000266,85,0.8543757200241089
contraceptive,40,584,1373,1421,152,16.86735347900003,1.0656573520001302,17.93301083100016,86,0.857889711856842
contraceptive,40,584,1422,1470,152,16.86735347900003,1.6466799240000682,18.5140334030001,80,0.8637983202934265
contraceptive,40,584,1471,1472,0,16.86735347900003,0.0,16.86735347900003,0,0.0
