dataset,pct_nulls,seed,start_index,end_index,nulls,training_time_IPM_70_30_fixed,imputation_time_IPM_70_30_fixed,total_time_IPM_70_30_fixed,exact_matches_IPM_70_30,avg_semantic_sim_IPM_70_30_fixed
adultsample,40,1234,1800,1899,360,52.20056355200006,0.9602146660002973,53.16077821800036,209,0.8740027546882629
adultsample,40,1234,1900,1999,360,52.20056355200006,0.9374345390000371,53.1379980910001,212,0.8737395405769348
adultsample,40,1234,2000,2099,360,52.20056355200006,0.9079719149998482,53.10853546699991,210,0.8648387789726257
adultsample,40,1234,2100,2199,360,52.20056355200006,0.6215799289999495,52.82214348100001,223,0.8843838572502136
adultsample,40,1234,2200,2299,360,52.20056355200006,0.7212802330000159,52.92184378500008,223,0.8785410523414612
adultsample,40,1234,2300,2399,360,52.20056355200006,1.1427877529998796,53.34335130499994,222,0.8759499788284302
adultsample,40,1234,2400,2499,360,52.20056355200006,1.2244361390000904,53.42499969100015,230,0.8861408829689026
adultsample,40,1234,2500,2599,360,52.20056355200006,0.7953244479996329,52.995887999999695,224,0.884606122970581
adultsample,40,1234,2600,2699,360,52.20056355200006,0.768594182999891,52.96915773499995,216,0.8721083402633667
adultsample,40,1234,2700,2799,360,52.20056355200006,1.0928919280000855,53.29345548000015,224,0.8794382810592651
adultsample,40,1234,2800,2899,360,52.20056355200006,0.9151878480000732,53.115751400000136,216,0.8796729445457458
adultsample,40,1234,2900,2999,360,52.20056355200006,1.3082717030001731,53.508835255000236,218,0.8796219229698181
adultsample,40,1234,3000,3015,54,52.20056355200006,0.38558651499999996,52.58615006700006,39,0.9264081120491028
