dataset,pct_nulls,seed,start_index,end_index,nulls,training_time_IPM_70_30_fixed,imputation_time_IPM_70_30_fixed,total_time_IPM_70_30_fixed,exact_matches_IPM_70_30,avg_semantic_sim_IPM_70_30_fixed
australian,20,94,598,620,36,16.19585422199981,0.9743388580000101,17.17019307999982,21,0.9025656580924988
australian,20,94,621,643,36,16.19585422199981,1.0893955570001026,17.285249778999912,24,0.9199714660644531
australian,20,94,644,666,36,16.19585422199981,1.2492362039997715,17.44509042599958,24,0.9163541793823242
australian,20,94,667,689,36,16.19585422199981,1.1339892920001375,17.329843513999947,21,0.8987571001052856
australian,40,94,0,229,828,14.159136265999905,1.1358325240000795,15.294968789999984,474,0.8931182622909546
australian,40,94,230,252,81,14.159136265999905,0.8342250269998885,14.993361292999793,46,0.8920273184776306
australian,40,94,253,275,81,14.159136265999905,0.8152272930000208,14.974363558999926,51,0.9097216725349426
australian,40,94,276,298,81,14.159136265999905,0.9725902709999446,15.13172653699985,46,0.8873631954193115
australian,40,94,299,321,81,14.159136265999905,0.9778026750002482,15.136938941000153,46,0.9003667235374451
australian,40,94,322,344,81,14.159136265999905,1.52989983700013,15.689036103000035,44,0.882597029209137
australian,40,94,345,367,81,14.159136265999905,1.0020833570004015,15.161219623000306,48,0.8990722298622131
australian,40,94,368,390,81,14.159136265999905,1.1003884350002409,15.259524701000146,52,0.9012535810470581
australian,40,94,391,413,81,14.159136265999905,1.1453647019998243,15.30450096799973,51,0.9105141758918762
australian,40,94,414,436,81,14.159136265999905,0.8352322440002808,14.994368510000186,51,0.9061294198036194
australian,40,94,437,459,81,14.159136265999905,1.4495567949998076,15.608693060999713,48,0.8892086744308472
australian,40,94,460,482,81,14.159136265999905,0.7612034110004515,14.920339677000356,46,0.9022305607795715
australian,40,94,483,505,81,14.159136265999905,1.0578705219998028,15.217006787999708,42,0.8697963953018188
australian,40,94,506,528,81,14.159136265999905,1.7382068759995946,15.8973431419995,56,0.9282861351966858
australian,40,94,529,551,81,14.159136265999905,1.107518981000112,15.266655247000017,45,0.8917932510375977
australian,40,94,552,574,81,14.159136265999905,0.7733437930005493,14.932480059000454,53,0.9111865758895874
australian,40,94,575,597,81,14.159136265999905,0.828970186999868,14.988106452999773,50,0.9002343416213989
australian,40,94,598,620,81,14.159136265999905,1.2116798129998188,15.370816078999724,47,0.8955262899398804
australian,40,94,621,643,81,14.159136265999905,0.9188834840001618,15.078019750000067,57,0.9246340990066528
australian,40,94,644,666,81,14.159136265999905,1.2851170160001857,15.44425328200009,55,0.9234991073608398
australian,40,94,667,689,81,14.159136265999905,0.9755847449996509,15.134721010999556,50,0.9043121337890625
