dataset,pct_nulls,seed,start_index,end_index,nulls,training_time_IPM_70_30_Retraining,imputation_time_IPM_70_30_Retraining,total_time_IPM_70_30_Retraining,exact_matches_IPM_70_30_Retraining,avg_semantic_sim_IPM_70_30_Retraining
adultsample,10,94,2700,2799,90,175.65808307899988,0.5605099610020261,176.2185930400019,74,0.9471530914306641
adultsample,10,94,2800,2899,90,182.06335129799663,0.7817987689977599,182.8451500669944,60,0.92110276222229
adultsample,10,94,2900,2999,90,188.3065589209982,0.9962803749949671,189.30283929599318,64,0.9177768230438232
adultsample,10,94,3000,3015,9,188.68888376699942,0.15113888900305028,188.84002265600247,8,0.9521358609199524
adultsample,20,94,0,999,1800,54.810722812004315,2.985570352999275,57.79629316500359,1092,0.8790854215621948
adultsample,20,94,1000,1099,180,68.69887273700078,0.9672259100007068,69.66609864700149,114,0.87652587890625
adultsample,20,94,1100,1199,180,75.52543911799694,1.0535915109994676,76.5790306289964,125,0.9081278443336487
adultsample,20,94,1200,1299,180,81.36216743500154,1.0309074389988382,82.39307487400038,113,0.8825180530548096
adultsample,20,94,1300,1399,180,87.13762995999423,0.8388087090006593,87.97643866899489,105,0.8831900954246521
adultsample,20,94,1400,1499,180,93.74218401600046,0.6412247459975333,94.383408761998,119,0.8972885608673096
adultsample,20,94,1500,1599,180,99.75768501100356,0.7915028519983025,100.54918786300186,106,0.8774238228797913
adultsample,20,94,1600,1699,180,106.55176594200566,0.5414302049994149,107.09319614700507,107,0.8811359405517578
adultsample,20,94,1700,1799,180,112.43121287700524,0.7505978389999655,113.1818107160052,108,0.8730753660202026
adultsample,20,94,1800,1899,180,119.21703965199958,1.1099050029988575,120.32694465499844,110,0.8801364898681641
adultsample,20,94,1900,1999,180,125.39365431100487,1.5475200769997173,126.94117438800458,120,0.8962197303771973
adultsample,20,94,2000,2099,180,131.07070317399848,1.5424812630008091,132.6131844369993,121,0.8962948322296143
adultsample,20,94,2100,2199,180,137.8861900830052,0.7733322519998183,138.65952233500502,111,0.8853050470352173
adultsample,20,94,2200,2299,180,144.1633300150006,0.8274502999993274,144.99078031499994,118,0.8870541453361511
adultsample,20,94,2300,2399,180,149.76860435899835,0.7928545349932392,150.56145889399158,117,0.885413646697998
adultsample,20,94,2400,2499,180,155.85022051399756,0.718111382002462,156.56833189600002,125,0.9045307040214539
adultsample,20,94,2500,2599,180,162.5396990620029,1.4724886169988167,164.01218767900173,122,0.8974080681800842
adultsample,20,94,2600,2699,180,169.00528099400253,0.9876880060019175,169.99296900000445,123,0.8957735300064087
adultsample,20,94,2700,2799,180,175.85803845199734,0.5634220680003637,176.4214605199977,135,0.915314257144928
adultsample,20,94,2800,2899,180,181.37803128099767,0.6470477299990307,182.0250790109967,125,0.8998530507087708
adultsample,20,94,2900,2999,180,187.93794978199912,0.9495365069979016,188.88748628899702,122,0.9058509469032288
adultsample,20,94,3000,3015,27,189.42891499899815,0.5714687980016606,190.0003837969998,19,0.9022780656814575
adultsample,40,94,0,999,3600,46.81174117899718,4.595290596997074,51.407031775994255,2120,0.8810248970985413
adultsample,40,94,1000,1099,360,67.86382920100004,0.8813463170099567,68.74517551801,219,0.8785785436630249
adultsample,40,94,1100,1199,360,74.45653052299713,0.5998953680009436,75.05642589099807,222,0.8922057747840881
adultsample,40,94,1200,1299,360,80.38432975999604,1.2963583509972523,81.68068811099329,214,0.8847261667251587
adultsample,40,94,1300,1399,360,86.8296366780014,1.259108563999689,88.0887452420011,210,0.8837454915046692
adultsample,40,94,1400,1499,360,93.31745174599746,0.8122960229993623,94.12974776899682,218,0.8900693655014038
adultsample,40,94,1500,1599,360,99.5285103260012,1.1111695450035768,100.63967987100477,209,0.8830457329750061
adultsample,40,94,1600,1699,360,105.77067587499732,1.2666026410024642,107.03727851599979,219,0.8868674635887146
adultsample,40,94,1700,1799,360,111.37622137499056,1.2289332169966656,112.60515459198723,209,0.8766860961914062
adultsample,40,94,1800,1899,360,117.63548523500322,1.3620033239985787,118.9974885590018,208,0.875737190246582
adultsample,40,94,1900,1999,360,123.98822850200122,1.3672597339991626,125.35548823600038,216,0.8886792063713074
adultsample,40,94,2000,2099,360,130.42968610499884,1.0960928180029441,131.52577892300178,226,0.8874260783195496
adultsample,40,94,2100,2199,360,136.86734248200082,1.5979159979924589,138.46525847999328,223,0.8880500793457031
adultsample,40,94,2200,2299,360,143.4656556379996,0.9594714219929301,144.42512705999252,220,0.8838561177253723
adultsample,40,94,2300,2399,360,149.5145361549985,0.6597780779993627,150.17431423299786,227,0.884437084197998
adultsample,40,94,2400,2499,360,156.05751358600537,1.006790291005018,157.0643038770104,214,0.8855799436569214
adultsample,40,94,2500,2599,360,161.761938430991,1.055198409998411,162.8171368409894,231,0.8950905203819275
adultsample,40,94,2600,2699,360,168.02235046400165,1.035581057993113,169.05793152199476,229,0.8886405229568481
adultsample,40,94,2700,2799,360,174.11319414299578,0.7944387159986945,174.90763285899448,230,0.8859148025512695
adultsample,40,94,2800,2899,360,180.35713476898673,0.7046945559959568,181.06182932498268,238,0.9008792638778687
adultsample,40,94,2900,2999,360,186.8794564239979,1.2355318320005608,188.11498825599847,245,0.9093136191368103
adultsample,40,94,3000,3015,54,190.07572634300232,1.070407511000667,191.14613385400298,33,0.8765684366226196
