dataset,pct_nulls,seed,start_index,end_index,nulls,training_time_IPM_70_30_Retraining,imputation_time_IPM_70_30_Retraining,total_time_IPM_70_30_Retraining,exact_matches_IPM_70_30_Retraining,avg_semantic_sim_IPM_70_30_Retraining
imdb,10,94,3473,3623,135,182.1955787729994,0.4825240099989969,182.6781027829984,48,0.8018094301223755
imdb,10,94,3624,3774,135,189.63368831300068,1.3427471100003459,190.97643542300102,47,0.7978487014770508
imdb,10,94,3775,3925,135,197.26251914800105,0.9332100020001235,198.19572915000117,53,0.8115719556808472
imdb,10,94,3926,4076,135,205.0768056829993,1.422484664998592,206.49929034799788,43,0.796925961971283
imdb,10,94,4077,4227,135,212.8656513219994,2.3238517649970163,215.1895030869964,48,0.8087203502655029
imdb,10,94,4228,4378,135,220.36803807999968,1.8407577830002992,222.20879586299998,44,0.7856276631355286
imdb,10,94,4379,4528,135,228.4333506369985,0.6686192389988719,229.10196987599738,49,0.7968241572380066
imdb,20,94,0,1509,2718,63.665810180002154,3.642721508998875,67.30853168900103,986,0.7982252240180969
imdb,20,94,1510,1660,270,82.56647936100308,1.0843053549997421,83.65078471600282,96,0.7927171587944031
imdb,20,94,1661,1811,270,90.83990544900007,3.2650416849992325,94.1049471339993,93,0.7910637259483337
imdb,20,94,1812,1962,270,100.13407376399846,1.313520919999064,101.44759468399752,90,0.7835804224014282
imdb,20,94,1963,2113,270,108.56538150399865,0.4805106540006818,109.04589215799933,90,0.7842841148376465
imdb,20,94,2114,2264,270,114.70881058900159,1.2550272140033485,115.96383780300494,92,0.7868642210960388
imdb,20,94,2265,2415,270,121.4032629980029,1.0709127099980833,122.47417570800098,88,0.7798125743865967
imdb,20,94,2416,2566,270,127.90362162599376,1.045891236000898,128.94951286199466,92,0.7880838513374329
imdb,20,94,2567,2717,270,135.52100522400178,1.4638857149948308,136.9848909389966,81,0.7648463249206543
imdb,20,94,2718,2868,270,143.16019227899778,2.5025633390032453,145.66275561800103,81,0.776194155216217
imdb,20,94,2869,3019,270,151.22068831099568,0.8047348690015497,152.02542317999723,92,0.7866162061691284
imdb,20,94,3020,3170,270,158.3979088610031,1.483175179000682,159.88108404000377,85,0.7764380574226379
imdb,20,94,3171,3321,270,166.39977326700318,2.2598798079998232,168.659653075003,85,0.7807461023330688
imdb,20,94,3322,3472,270,173.5861962420022,1.517754452997906,175.1039506950001,84,0.77589350938797
imdb,20,94,3473,3623,270,181.0370103339992,2.3149837859982654,183.35199411999747,94,0.786191999912262
imdb,20,94,3624,3774,270,188.71692114500183,1.9005261590027658,190.6174473040046,75,0.763430118560791
imdb,20,94,3775,3925,270,196.58837421799944,3.1561432479975338,199.74451746599698,87,0.7757329344749451
imdb,20,94,3926,4076,270,203.4529357559968,3.55032017600206,207.00325593199886,77,0.7663532495498657
imdb,20,94,4077,4227,270,211.2140616400029,1.8831980009963445,213.09725964099925,86,0.7734721899032593
imdb,20,94,4228,4378,270,219.57156091199977,2.747937912999987,222.31949882499976,82,0.771307110786438
imdb,20,94,4379,4528,270,226.899952234,1.766826808996484,228.6667790429965,85,0.7731184363365173
imdb,40,94,0,1509,5436,50.587032128996725,8.770588879999195,59.35762100899592,1981,0.801437258720398
imdb,40,94,1510,1660,540,81.10940433300493,2.868574186000842,83.97797851900577,195,0.7985718846321106
imdb,40,94,1661,1811,540,88.43562220699823,2.6491057180046482,91.08472792500288,180,0.7909378409385681
imdb,40,94,1812,1962,540,95.87218671499795,3.509606536999854,99.3817932519978,178,0.7910264134407043
imdb,40,94,1963,2113,540,103.673067533,2.87258016099986,106.54564769399985,181,0.790397047996521
imdb,40,94,2114,2264,540,111.29632624999795,1.7506963700034248,113.04702262000137,181,0.7916785478591919
imdb,40,94,2265,2415,540,118.9957947810035,1.0468490600069345,120.04264384101043,171,0.782545268535614
imdb,40,94,2416,2566,540,125.95851675300037,1.564826013001948,127.52334276600232,182,0.7912567853927612
imdb,40,94,2567,2717,540,133.5821232560047,3.2316196960018715,136.81374295200658,173,0.7817351222038269
imdb,40,94,2718,2868,540,141.21179667599608,2.0888328649998584,143.30062954099594,162,0.7786543965339661
imdb,40,94,2869,3019,540,149.92140426800142,1.2862526690005325,151.20765693700196,181,0.788298487663269
imdb,40,94,3020,3170,540,157.8994136450019,1.3134014909956022,159.21281513599752,164,0.7802983522415161
imdb,40,94,3171,3321,540,164.21118985299836,1.9100822580003296,166.1212721109987,164,0.7812046408653259
imdb,40,94,3322,3472,540,171.21754999299628,1.963300306999372,173.18085029999565,158,0.7723154425621033
imdb,40,94,3473,3623,540,179.2496633980045,2.6356155229950673,181.88527892099955,176,0.7860416173934937
imdb,40,94,3624,3774,540,186.66460555599042,2.4969324720077566,189.16153802799818,153,0.7704049944877625
imdb,40,94,3775,3925,540,194.04077892799614,1.3198455279998598,195.360624455996,168,0.7763939499855042
imdb,40,94,3926,4076,540,202.48441158500646,0.9068103210011031,203.39122190600756,153,0.7696940302848816
imdb,40,94,4077,4227,540,210.0414747390023,1.9871918620046927,212.028666601007,172,0.777905285358429
imdb,40,94,4228,4378,540,216.82552683600443,2.1925262000077055,219.01805303601213,163,0.7722743153572083
imdb,40,94,4379,4528,540,224.3392781340117,1.5315019899971958,225.8707801240089,161,0.7737916707992554
