dataset,pct_nulls,seed,start_index,end_index,nulls,training_time_IPM_70_30_Retraining,imputation_time_IPM_70_30_Retraining,total_time_IPM_70_30_Retraining,exact_matches_IPM_70_30_Retraining,avg_semantic_sim_IPM_70_30_Retraining
imdb,20,584,1661,1811,270,90.1572721169996,2.2778291669965256,92.43510128399612,86,0.7755829691886902
imdb,20,584,1812,1962,270,97.8371833539968,1.2052018010017491,99.04238515499856,91,0.7829884886741638
imdb,20,584,1963,2113,270,105.55944502400052,1.7308097530021769,107.2902547770027,93,0.7871031165122986
imdb,20,584,2114,2264,270,112.49427162999746,1.7798932179994154,114.27416484799687,88,0.7793179750442505
imdb,20,584,2265,2415,270,120.11374687500211,2.0164057179972588,122.13015259299937,92,0.781335175037384
imdb,20,584,2416,2566,270,128.67848248000155,2.0895951649999915,130.76807764500154,91,0.7857540249824524
imdb,20,584,2567,2717,270,136.08255207200455,1.179011301999708,137.26156337400425,83,0.7744500637054443
imdb,20,584,2718,2868,270,143.1004279469962,1.727287855997929,144.82771580299413,87,0.7753482460975647
imdb,20,584,2869,3019,270,151.11947980800323,1.934749764001026,153.05422957200426,95,0.7887597680091858
imdb,20,584,3020,3170,270,158.0303495110038,1.37416678199952,159.40451629300333,76,0.7597973942756653
imdb,20,584,3171,3321,270,165.59268347800207,0.9069192779988953,166.49960275600097,76,0.763938307762146
imdb,20,584,3322,3472,270,173.55919293799707,1.4909756889992423,175.0501686269963,81,0.7683311104774475
imdb,20,584,3473,3623,270,180.7163953039999,2.698450177000268,183.41484548100016,87,0.7742269039154053
imdb,20,584,3624,3774,270,188.2976982839973,2.8718878049985506,191.16958608899586,85,0.772348940372467
imdb,20,584,3775,3925,270,196.3673794749975,0.8539065079985448,197.22128598299605,81,0.7648916840553284
imdb,20,584,3926,4076,270,203.43619232100536,1.6129686610001954,205.04916098200556,69,0.753023087978363
imdb,20,584,4077,4227,270,210.88013866299661,0.7321721430016623,211.61231080599828,83,0.7681142091751099
imdb,20,584,4228,4378,270,218.81368350600314,0.8267311339986918,219.64041464000184,79,0.7612050175666809
imdb,20,584,4379,4528,270,226.2462139859981,0.3905405610057642,226.63675454700387,79,0.761777937412262
imdb,40,584,0,1509,5436,50.483033901000454,7.131428078000681,57.614461979001135,1970,0.7974867224693298
imdb,40,584,1510,1660,540,80.9184705280004,1.8945239229960862,82.81299445099648,202,0.7912169098854065
imdb,40,584,1661,1811,540,88.2893289709973,1.9027804889974504,90.19210945999475,175,0.7735815644264221
imdb,40,584,1812,1962,540,95.75861812999756,1.4801436369980365,97.2387617669956,180,0.7770227789878845
imdb,40,584,1963,2113,540,103.40682293999816,1.371184388995971,104.77800732899414,182,0.7821338772773743
imdb,40,584,2114,2264,540,111.0285722940007,1.1196317770045425,112.14820407100524,174,0.7722753286361694
imdb,40,584,2265,2415,540,118.63977030599926,3.049040847001379,121.68881115300064,179,0.7749701738357544
imdb,40,584,2416,2566,540,125.71790001399859,1.6800385919977998,127.39793860599639,184,0.7776568531990051
imdb,40,584,2567,2717,540,133.38530883100248,1.8104991159998463,135.19580794700232,166,0.7631002068519592
imdb,40,584,2718,2868,540,140.91541090799728,1.1369798119994812,142.05239071999677,177,0.7707237005233765
imdb,40,584,2869,3019,540,148.71031403100278,4.387224921998495,153.09753895300128,187,0.7800422310829163
imdb,40,584,3020,3170,540,155.9462746219997,1.605322976007301,157.551597598007,159,0.760915219783783
imdb,40,584,3171,3321,540,163.98876684100287,1.3210940179978934,165.30986085900076,166,0.7676944732666016
imdb,40,584,3322,3472,540,171.3390303269989,1.997874418997526,173.33690474599643,162,0.7606592178344727
imdb,40,584,3473,3623,540,178.5373349179954,1.5350855859978765,180.07242050399327,169,0.7642375826835632
imdb,40,584,3624,3774,540,186.1839528739947,2.8216094610033906,189.0055623349981,165,0.7619338035583496
imdb,40,584,3775,3925,540,193.97519006799848,1.3429473329961183,195.3181374009946,162,0.761262059211731
imdb,40,584,3926,4076,540,201.62428000899308,2.149641135998536,203.77392114499162,146,0.7501392364501953
imdb,40,584,4077,4227,540,209.37359650799044,1.4792582169975503,210.852854724988,165,0.7593839764595032
imdb,40,584,4228,4378,540,216.603150904004,2.8554552879977564,219.45860619200175,165,0.7575238347053528
imdb,40,584,4379,4528,540,224.1123858830033,1.508526814996003,225.6209126979993,161,0.7549611330032349
