file,pct_nulls,start_index,end_index,nulls,exact_matches_SENTI,avg_semantic_sim_SENTI,processing_time_SENTI,faiss_time_SENTI,imputation_time_SENTI,total_time_SENTI
australian_1_5_94_imputed.csv,5,0,229,99,59,0.917695528931088,2.89646983146668,1.29543352127075,1.60103631019592,2.89646983146668
australian_10_5_94_imputed.csv,5,414,436,9,8,0.930417630407545,0.207375526428223,0.0166065692901611,0.190768957138062,0.207375526428223
australian_11_5_94_imputed.csv,5,437,459,9,4,0.925489432281918,0.2349534034729,0.0210945606231689,0.213858842849731,0.2349534034729
australian_12_5_94_imputed.csv,5,460,482,9,3,0.930086738533444,0.209064960479736,0.0198886394500732,0.189176321029663,0.209064960479736
australian_13_5_94_imputed.csv,5,483,505,9,6,0.921931412484911,0.214164257049561,0.0175960063934326,0.196568250656128,0.214164257049561
australian_14_5_94_imputed.csv,5,506,528,9,3,0.92265416516198,0.208114385604858,0.0171287059783935,0.190985679626465,0.208114385604858
australian_15_5_94_imputed.csv,5,529,551,9,5,0.92757836315367,0.203587770462036,0.0169365406036376,0.186651229858398,0.203587770462036
australian_16_5_94_imputed.csv,5,552,574,9,8,0.93455488814248,0.197510480880737,0.0166757106781005,0.180834770202637,0.197510480880737
australian_17_5_94_imputed.csv,5,575,597,9,6,0.930990676085154,0.200342178344727,0.0175364017486572,0.182805776596069,0.200342178344727
australian_18_5_94_imputed.csv,5,598,620,9,7,0.926644331879086,0.23305606842041,0.0168640613555908,0.216192007064819,0.23305606842041
australian_19_5_94_imputed.csv,5,621,643,9,9,0.937295840846168,0.198448657989502,0.0174546241760253,0.180994033813477,0.198448657989502
australian_2_5_94_imputed.csv,5,230,252,9,6,0.921496695942349,0.197228670120239,0.0170090198516845,0.180219650268555,0.197228670120239
australian_20_5_94_imputed.csv,5,644,666,9,4,0.930754833751255,0.204540729522705,0.0214765071868896,0.183064222335815,0.204540729522705
australian_21_5_94_imputed.csv,5,667,689,9,6,0.932482348548042,0.206377029418945,0.0170290470123291,0.189347982406616,0.206377029418945
australian_3_5_94_imputed.csv,5,253,275,9,4,0.934926715162065,0.201854228973389,0.0172321796417236,0.184622049331665,0.201854228973389
australian_4_5_94_imputed.csv,5,276,298,9,7,0.92523150311576,0.207361936569214,0.0173628330230712,0.189999103546143,0.207361936569214
australian_5_5_94_imputed.csv,5,299,321,9,5,0.931044114960564,0.204545974731445,0.0171756744384765,0.187370300292969,0.204545974731445
australian_6_5_94_imputed.csv,5,322,344,9,8,0.926918036407895,0.208522081375122,0.0169353485107421,0.19158673286438,0.208522081375122
australian_7_5_94_imputed.csv,5,345,367,9,5,0.935001830259959,0.20416784286499,0.0172257423400878,0.186942100524902,0.20416784286499
australian_8_5_94_imputed.csv,5,368,390,9,8,0.925222390227848,0.205060958862305,0.0166294574737548,0.18843150138855,0.205060958862305
australian_9_5_94_imputed.csv,5,391,413,9,6,0.922945539156596,0.209737062454224,0.0171871185302734,0.19254994392395,0.209737062454224
australian_1_10_94_imputed.csv,10,0,229,207,130,0.912818096974046,3.03362011909485,0.202575445175171,2.83104467391968,3.03362011909485
australian_10_10_94_imputed.csv,10,414,436,18,14,0.926529728704029,0.362975358963013,0.0173778533935546,0.345597505569458,0.362975358963013
australian_11_10_94_imputed.csv,10,437,459,18,9,0.928616904550128,0.364705085754395,0.0242807865142822,0.340424299240112,0.364705085754395
australian_12_10_94_imputed.csv,10,460,482,18,10,0.930156224303775,0.392280340194702,0.0192465782165527,0.373033761978149,0.392280340194702
australian_13_10_94_imputed.csv,10,483,505,18,10,0.925627410411835,0.357359409332275,0.0177793502807617,0.339580059051514,0.357359409332275
australian_14_10_94_imputed.csv,10,506,528,18,11,0.925561113489999,0.365487098693848,0.0174164772033691,0.348070621490479,0.365487098693848
australian_15_10_94_imputed.csv,10,529,551,18,12,0.930155694484711,0.366584777832031,0.0173785686492919,0.349206209182739,0.366584777832031
australian_16_10_94_imputed.csv,10,552,574,18,12,0.930741975704829,0.370196342468262,0.0170526504516601,0.353143692016602,0.370196342468262
australian_17_10_94_imputed.csv,10,575,597,18,11,0.933145725064807,0.356751203536987,0.0177695751190185,0.338981628417969,0.356751203536987
