file,pct_nulls,start_index,end_index,nulls,exact_matches_SENTI,avg_semantic_sim_SENTI,processing_time_SENTI,faiss_time_SENTI,imputation_time_SENTI,total_time_SENTI
imdb_1_5_1234_imputed.csv,5,0,1509,675,244,0.892506829367744,10.765608549118,0.93990421295166,9.82570433616638,10.765608549118
imdb_10_5_1234_imputed.csv,5,2718,2868,63,24,0.892630579925719,1.03584814071655,0.0991365909576416,0.936711549758911,1.03584814071655
imdb_11_5_1234_imputed.csv,5,2869,3019,63,21,0.890989326295399,1.02211451530457,0.0947751998901367,0.927339315414429,1.02211451530457
imdb_12_5_1234_imputed.csv,5,3020,3170,63,23,0.889259648701501,0.983214616775513,0.0957212448120117,0.887493371963501,0.983214616775513
imdb_13_5_1234_imputed.csv,5,3171,3321,63,23,0.892559890709226,0.990940809249878,0.0944604873657226,0.896480321884155,0.990940809249878
imdb_14_5_1234_imputed.csv,5,3322,3472,63,16,0.891146377911643,1.06775903701782,0.0961582660675048,0.971600770950317,1.06775903701782
imdb_15_5_1234_imputed.csv,5,3473,3623,63,18,0.890974770462702,1.13782048225403,0.0971231460571289,1.0406973361969,1.13782048225403
imdb_16_5_1234_imputed.csv,5,3624,3774,63,22,0.890492376827058,0.999892234802246,0.0977904796600341,0.902101755142212,0.999892234802246
imdb_17_5_1234_imputed.csv,5,3775,3925,63,21,0.890533090583862,0.99196982383728,0.0993716716766357,0.892598152160645,0.99196982383728
imdb_18_5_1234_imputed.csv,5,3926,4076,63,16,0.884368986364395,1.02040958404541,0.108288049697876,0.912121534347534,1.02040958404541
imdb_19_5_1234_imputed.csv,5,4077,4227,63,23,0.88737892726111,1.0076310634613,0.101604461669922,0.906026601791382,1.0076310634613
imdb_2_5_1234_imputed.csv,5,1510,1660,63,24,0.892897224615491,1.07938194274902,0.0968472957611084,0.982534646987915,1.07938194274902
imdb_20_5_1234_imputed.csv,5,4228,4378,63,23,0.891307588607546,0.99673342704773,0.104957580566406,0.891775846481323,0.99673342704773
imdb_21_5_1234_imputed.csv,5,4379,4528,63,23,0.890232419210767,0.995888948440552,0.0947787761688232,0.901110172271728,0.995888948440552
imdb_3_5_1234_imputed.csv,5,1661,1811,63,24,0.890021529462602,0.981604337692261,0.0974617004394531,0.884142637252808,0.981604337692261
imdb_4_5_1234_imputed.csv,5,1812,1962,63,22,0.884225888857766,1.02065539360046,0.0972881317138671,0.923367261886597,1.02065539360046
imdb_5_5_1234_imputed.csv,5,1963,2113,63,23,0.896266288227505,1.07433485984802,0.0906591415405273,0.983675718307495,1.07433485984802
imdb_6_5_1234_imputed.csv,5,2114,2264,63,21,0.892582627515944,0.999473333358765,0.0923469066619873,0.907126426696777,0.999473333358765
imdb_7_5_1234_imputed.csv,5,2265,2415,63,23,0.889338553897918,0.992637157440186,0.102189779281616,0.890447378158569,0.992637157440186
imdb_8_5_1234_imputed.csv,5,2416,2566,63,24,0.89412509354334,1.05518054962158,0.0957162380218505,0.959464311599731,1.05518054962158
imdb_9_5_1234_imputed.csv,5,2567,2717,63,19,0.887749511098105,0.996651887893677,0.0919950008392334,0.904656887054443,0.996651887893677
imdb_1_10_1234_imputed.csv,10,0,1509,1359,483,0.890743523375614,17.4905076026917,0.909627437591553,16.5808801651001,17.4905076026917
imdb_10_10_1234_imputed.csv,10,2718,2868,135,49,0.890232997028916,1.67566895484924,0.0967390537261962,1.57892990112305,1.67566895484924
imdb_11_10_1234_imputed.csv,10,2869,3019,135,49,0.892067205022883,1.92306637763977,0.0942437648773193,1.82882261276245,1.92306637763977
imdb_12_10_1234_imputed.csv,10,3020,3170,135,52,0.88610139158037,1.91533946990967,0.0926365852355957,1.82270288467407,1.91533946990967
imdb_13_10_1234_imputed.csv,10,3171,3321,135,50,0.889771316669605,1.93657660484314,0.0955488681793212,1.84102773666382,1.93657660484314
imdb_14_10_1234_imputed.csv,10,3322,3472,135,43,0.89024189931375,1.90698647499084,0.093290090560913,1.81369638442993,1.90698647499084
imdb_15_10_1234_imputed.csv,10,3473,3623,135,42,0.891173598501417,1.93902206420898,0.0942604541778564,1.84476161003113,1.93902206420898
imdb_16_10_1234_imputed.csv,10,3624,3774,135,49,0.885422130867287,1.92948412895203,0.0930714607238769,1.83641266822815,1.92948412895203
imdb_17_10_1234_imputed.csv,10,3775,3925,135,45,0.889146867504826,1.91113376617432,0.0930318832397461,1.81810188293457,1.91113376617432
imdb_18_10_1234_imputed.csv,10,3926,4076,135,41,0.886266907497689,1.93441343307495,0.107869386672974,1.82654404640198,1.93441343307495
imdb_19_10_1234_imputed.csv,10,4077,4227,135,45,0.885896090666453,1.94089007377625,0.10261607170105,1.8382740020752,1.94089007377625
imdb_2_10_1234_imputed.csv,10,1510,1660,135,46,0.891655580202739,1.69760894775391,0.0927350521087646,1.60487389564514,1.69760894775391
imdb_20_10_1234_imputed.csv,10,4228,4378,135,47,0.888582735591465,1.76645302772522,0.0980486869812011,1.66840434074402,1.76645302772522
imdb_21_10_1234_imputed.csv,10,4379,4528,135,47,0.887081980705261,1.75815224647522,0.0946848392486572,1.66346740722656,1.75815224647522
imdb_3_10_1234_imputed.csv,10,1661,1811,135,48,0.885940858611354,1.68715763092041,0.0925078392028808,1.59464979171753,1.68715763092041
imdb_4_10_1234_imputed.csv,10,1812,1962,135,47,0.884469800966757,1.69649982452393,0.0964179039001464,1.60008192062378,1.69649982452393
imdb_5_10_1234_imputed.csv,10,1963,2113,135,48,0.893542003631592,1.67583203315735,0.094226598739624,1.58160543441772,1.67583203315735
imdb_6_10_1234_imputed.csv,10,2114,2264,135,49,0.891797834855539,1.93399262428284,0.0939466953277587,1.84004592895508,1.93399262428284
imdb_7_10_1234_imputed.csv,10,2265,2415,135,47,0.893244168493483,1.88731074333191,0.0917639732360839,1.79554677009583,1.88731074333191
imdb_8_10_1234_imputed.csv,10,2416,2566,135,49,0.890923115942213,1.93917465209961,0.0969986915588378,1.84217596054077,1.93917465209961
imdb_9_10_1234_imputed.csv,10,2567,2717,135,45,0.890094016216419,1.92847633361816,0.0932652950286865,1.83521103858948,1.92847633361816
imdb_1_20_1234_imputed.csv,20,0,1509,2718,963,0.886628523063274,26.843752861023,0.851793527603149,25.9919593334198,26.843752861023
imdb_10_20_1234_imputed.csv,20,2718,2868,270,95,0.884673942018438,2.70875334739685,0.0938563346862793,2.61489701271057,2.70875334739685
imdb_11_20_1234_imputed.csv,20,2869,3019,270,93,0.889705326159795,2.7021541595459,0.0906577110290527,2.61149644851685,2.7021541595459
imdb_12_20_1234_imputed.csv,20,3020,3170,270,97,0.883069466440766,2.69286847114563,0.0890069007873535,2.60386157035828,2.69286847114563
imdb_13_20_1234_imputed.csv,20,3171,3321,270,98,0.886547562148836,2.67427325248718,0.0930330753326416,2.58124017715454,2.67427325248718
